Time,"Temp:Acpitz,0","Temp:Acpitz,1","Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Iwlwifi_1,0","Temp:Composite,0","Temp:Sensor1,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7,"Power:package-0,0","Power:core,0","Power:uncore,0","Power:psys,0",Throttle
2026-04-23_10:51:45,44.0,42.0,46.0,40.0,37.0,46.0,32.0,33.0,27.9,27.9,2273,994,993,2779,2800,2800,2800,2800,2223,13.4,2.5,0.0,100.0,1.5,1.5,1.0,-0.0,1.0,6.2,3.7,0.6,2.4,
2026-04-23_10:51:47,44.0,42.0,43.0,40.0,37.0,43.0,34.0,35.0,37.9,37.9,1837,1014,931,2722,1964,749,2800,2399,2121,13.8,2.9,2.0,100.0,2.5,0.5,0.5,0.5,1.5,6.3,3.7,0.6,2.5,
2026-04-23_10:51:49,44.0,42.0,45.0,40.0,37.0,45.0,31.0,33.0,37.9,29.9,2450,1509,1479,2800,2800,2800,2800,2800,2614,13.6,1.5,2.4,100.0,2.5,0.0,0.5,0.5,1.5,6.4,3.8,0.6,2.4,
2026-04-23_10:51:51,44.0,42.0,45.0,40.0,37.0,46.0,33.0,33.0,28.9,28.9,2233,922,1912,2799,1035,2800,2800,2800,2800,13.6,1.0,3.4,100.0,0.0,1.9,1.5,0.5,0.5,6.3,3.8,0.6,2.4,
2026-04-23_10:51:53,44.0,42.0,46.0,41.0,38.0,46.0,33.0,33.0,27.9,27.9,2507,2143,1119,2800,2800,2800,2800,2800,2800,13.7,1.5,2.9,100.0,2.0,0.0,0.5,2.0,1.0,6.4,3.7,0.7,2.4,
2026-04-23_10:51:55,45.0,42.0,46.0,41.0,37.0,46.0,33.0,33.0,27.9,27.9,1796,2274,1258,2800,1496,2800,424,2800,516,13.7,0.0,3.9,100.0,2.0,1.5,0.0,2.0,0.0,6.4,3.8,0.6,2.4,
2026-04-23_10:51:57,45.0,42.0,45.0,41.0,37.0,45.0,34.0,33.0,27.9,27.9,2237,1207,1151,2800,1538,2800,2800,2800,2800,13.8,1.5,1.5,100.0,2.9,1.9,0.0,2.0,1.0,6.5,3.8,0.7,2.4,
2026-04-23_10:51:59,45.0,42.0,46.0,41.0,38.0,46.0,33.0,33.0,27.9,27.9,2249,1875,923,2800,2800,1199,2800,2800,2800,14.0,2.0,2.0,100.0,2.0,3.9,0.5,1.5,0.0,6.5,3.8,0.6,2.4,
2026-04-23_10:52:01,45.0,43.0,46.0,42.0,39.0,46.0,33.0,33.0,28.9,27.9,2623,2089,2101,2800,2800,2800,2800,2800,2800,13.7,0.0,1.4,99.5,1.5,3.4,0.5,1.5,1.4,6.5,3.7,0.7,2.4,
2026-04-23_10:52:03,45.0,43.0,46.0,41.0,38.0,46.0,34.0,33.0,27.9,27.9,2640,1524,2800,2800,2800,2800,2800,2800,2800,13.7,1.9,0.0,100.0,2.0,0.0,2.9,2.0,0.5,6.4,3.7,0.6,2.3,
2026-04-23_10:52:06,45.0,43.0,46.0,41.0,39.0,46.0,33.0,33.0,27.9,31.9,2458,1106,1758,2800,2800,2800,2800,2800,2800,13.6,0.5,0.5,100.0,1.5,1.0,2.9,2.4,0.0,6.4,3.8,0.6,2.4,
2026-04-23_10:52:08,46.0,43.0,43.0,41.0,38.0,44.0,34.0,33.0,31.9,27.9,2004,1625,2800,1913,2800,1375,806,1916,2800,13.8,1.9,0.0,100.0,0.0,3.9,2.4,1.9,0.5,6.5,3.9,0.6,2.4,
2026-04-23_10:52:10,46.0,43.0,46.0,41.0,38.0,46.0,34.0,33.0,27.9,27.9,2507,2800,2800,2800,459,2800,2800,2800,2800,13.8,2.0,1.5,100.0,0.5,1.5,2.0,1.5,1.0,6.5,3.9,0.6,2.4,
2026-04-23_10:52:12,46.0,43.0,47.0,41.0,38.0,47.0,34.0,33.0,27.9,27.9,2229,2597,1556,2800,1523,2800,2800,2800,959,13.6,1.5,1.0,100.0,0.0,2.0,1.9,1.0,1.0,6.5,3.9,0.6,2.4,
2026-04-23_10:52:14,46.0,43.0,47.0,41.0,39.0,46.0,34.0,33.0,27.9,27.9,2627,1411,2800,2800,2800,2800,2800,2807,2800,13.3,2.4,2.4,100.0,0.0,0.0,1.5,0.5,0.0,6.4,3.8,0.6,2.3,
2026-04-23_10:52:16,46.0,43.0,46.0,43.0,38.0,45.0,34.0,33.0,28.9,27.9,2201,1411,782,1418,2800,2800,2800,2800,2800,13.5,2.9,3.4,100.0,0.0,0.0,1.0,0.5,0.5,6.5,3.8,0.6,2.4,
2026-04-23_10:52:18,46.0,43.0,46.0,41.0,39.0,46.0,35.0,34.0,27.9,27.9,2529,2605,2800,2799,2800,2800,2800,2800,827,13.4,1.5,2.9,100.0,0.0,0.0,1.5,1.5,0.0,6.4,3.9,0.6,2.4,
2026-04-23_10:52:20,46.0,44.0,46.0,41.0,39.0,46.0,36.0,35.0,27.9,27.9,1958,1137,2022,2749,2800,2751,473,2800,932,13.8,1.0,2.5,99.5,0.0,2.4,1.5,2.4,1.4,6.5,3.9,0.6,2.4,
2026-04-23_10:52:22,46.0,44.0,44.0,41.0,40.0,45.0,35.0,33.0,27.9,27.9,1564,1006,1262,1397,781,1469,1983,1814,2800,13.4,0.5,2.4,100.0,0.5,1.0,1.9,1.0,0.0,6.5,3.9,0.6,2.4,
2026-04-23_10:52:24,47.0,44.0,47.0,43.0,39.0,47.0,36.0,33.0,27.9,28.9,2253,885,1786,2800,2800,2635,2800,2800,1518,13.3,1.9,2.4,100.0,0.0,1.0,1.0,0.0,0.5,6.5,3.9,0.6,2.4,
2026-04-23_10:52:26,47.0,44.0,48.0,43.0,38.0,48.0,36.0,33.0,28.9,27.9,2111,1963,2800,2742,768,400,2800,2662,2756,13.7,1.5,0.0,100.0,0.0,3.9,1.9,0.5,1.4,6.5,3.8,0.6,2.4,
2026-04-23_10:52:28,47.0,44.0,46.0,43.0,40.0,47.0,36.0,33.0,27.9,27.9,2191,1187,1080,2733,2800,2043,2800,2800,2088,13.4,1.5,0.0,100.0,0.0,2.9,0.0,2.0,1.0,6.5,3.9,0.6,2.4,
2026-04-23_10:52:30,47.0,44.0,48.0,41.0,39.0,48.0,36.0,33.0,27.9,27.9,2407,1709,1008,2751,2800,2800,2800,2800,2590,13.6,2.4,0.0,100.0,-0.0,4.4,0.5,1.0,0.5,6.5,3.9,0.6,2.4,
2026-04-23_10:52:32,47.0,44.0,48.0,42.0,40.0,47.0,36.0,33.0,27.9,27.9,2526,609,2800,2800,2800,2800,2800,2800,2800,13.7,1.5,0.5,100.0,0.5,2.9,1.9,0.5,1.5,6.5,3.9,0.6,2.3,
2026-04-23_10:52:34,47.0,44.0,48.0,42.0,39.0,47.0,36.0,33.0,27.9,28.9,2131,785,2071,2799,2800,750,2800,2800,2245,13.7,1.5,1.0,100.0,0.0,2.9,1.0,0.5,2.4,6.6,3.9,0.6,2.4,
2026-04-23_10:52:36,47.0,44.0,46.0,42.0,39.0,45.0,36.0,33.0,27.9,28.9,1855,1313,1229,1299,2800,2800,2800,1300,1300,13.2,1.0,1.9,100.0,0.0,0.5,0.0,1.5,0.5,6.5,3.9,0.6,2.4,
2026-04-23_10:52:39,48.0,44.0,48.0,43.0,39.0,47.0,36.0,33.0,28.9,27.9,2663,2800,1710,2800,2800,2800,2800,2800,2800,13.5,2.4,2.9,100.0,0.0,0.5,1.5,0.0,1.0,6.5,3.9,0.6,2.3,
