Time,"Temp:Acpitz,0","Temp:Acpitz,1","Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Iwlwifi_1,0","Temp:Composite,0","Temp:Sensor1,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7,"Power:package-0,0","Power:core,0","Power:uncore,0","Power:psys,0",Throttle
2026-04-22_23:20:34,56.0,51.0,55.0,50.0,47.0,55.0,44.0,39.0,35.9,35.9,1554,1418,484,1682,714,1516,1073,2744,2800,13.9,0.5,3.4,100.0,0.0,1.5,2.4,3.4,0.0,7.2,4.3,0.7,2.3,
2026-04-22_23:20:36,56.0,51.0,57.0,51.0,47.0,56.0,44.0,39.0,35.9,35.9,2550,804,2800,2800,2800,2800,2800,2800,2800,14.3,0.5,1.0,100.0,0.0,5.8,3.4,2.9,0.5,7.2,4.3,0.7,2.3,
2026-04-22_23:20:38,56.0,51.0,57.0,50.0,49.0,57.0,44.0,39.0,35.9,36.9,2300,1358,2800,2800,2800,2610,2800,2800,437,14.0,0.0,0.5,99.5,0.0,5.4,3.4,3.4,0.0,7.2,4.3,0.7,2.3,
2026-04-22_23:20:40,55.0,51.0,55.0,50.0,47.0,55.0,44.0,39.0,36.9,35.9,1746,747,2800,2723,1104,2682,605,2800,512,14.5,1.0,2.4,100.0,1.5,5.9,2.4,0.0,2.9,7.3,4.4,0.7,2.3,
2026-04-22_23:20:42,56.0,51.0,57.0,50.0,48.0,57.0,42.0,39.0,35.9,35.9,1901,1131,2029,1408,814,1726,2800,2506,2800,14.1,0.5,2.4,100.0,2.4,3.4,2.9,1.0,0.0,7.3,4.4,0.7,2.3,
2026-04-22_23:20:44,55.0,51.0,57.0,50.0,47.0,57.0,43.0,39.0,35.9,35.9,2751,2800,2800,2799,2800,2412,2800,2800,2800,13.8,0.0,2.4,100.0,2.5,2.4,0.5,0.0,2.5,7.3,4.4,0.7,2.3,
2026-04-22_23:20:46,56.0,51.0,57.0,50.0,47.0,57.0,42.0,39.0,35.9,35.9,2432,1855,807,2799,2800,2800,2800,2800,2800,14.3,1.0,2.9,100.0,2.9,6.3,0.0,0.5,0.5,7.3,4.4,0.7,2.3,
2026-04-22_23:20:48,55.0,51.0,55.0,49.0,47.0,55.0,43.0,39.0,35.9,35.9,1976,884,2800,2800,1076,1597,2800,2800,1056,13.9,0.0,1.5,100.0,3.4,5.4,0.0,0.0,1.0,7.3,4.4,0.8,2.3,
2026-04-22_23:20:50,55.0,51.0,57.0,51.0,46.0,57.0,44.0,39.0,35.9,35.9,2799,2800,2800,2800,2800,2799,2800,2800,2800,14.3,0.5,1.4,100.0,2.9,5.4,1.5,0.0,2.9,7.3,4.4,0.7,2.3,
2026-04-22_23:20:52,55.0,51.0,57.0,50.0,47.0,57.0,43.0,39.0,35.9,35.9,2119,1225,1162,2800,2800,2800,564,2800,2800,14.2,0.5,2.9,100.0,0.5,2.9,2.9,1.9,2.0,7.3,4.4,0.7,2.3,
