Time,"Temp:Acpitz,0","Temp:Acpitz,1","Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Iwlwifi_1,0","Temp:Composite,0","Temp:Sensor1,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7,"Power:package-0,0","Power:core,0","Power:uncore,0","Power:psys,0",Throttle
2026-04-22_23:06:56,55.0,50.0,56.0,48.0,47.0,56.0,42.0,39.0,35.9,35.9,2571,1197,2800,2799,2577,2800,2800,2800,2800,14.1,0.0,3.4,100.0,4.4,0.5,0.0,3.9,0.5,7.1,4.3,0.7,2.3,
2026-04-22_23:06:58,55.0,50.0,56.0,48.0,46.0,55.0,43.0,39.0,35.9,35.9,2427,1475,2800,2800,2725,1219,2800,2800,2800,14.0,2.0,0.0,100.0,3.4,0.0,1.0,3.9,2.0,7.2,4.2,0.8,2.3,
2026-04-22_23:07:00,55.0,50.0,54.0,47.0,47.0,52.0,42.0,39.0,35.9,35.9,1968,1195,2800,1882,1894,2800,1000,1374,2800,14.3,1.5,1.5,100.0,2.0,2.4,2.9,3.9,0.0,7.2,4.3,0.8,2.3,
2026-04-22_23:07:03,55.0,50.0,56.0,48.0,46.0,57.0,41.0,39.0,35.9,35.9,2640,1665,2800,2799,2661,2800,2800,2800,2800,14.1,2.4,1.0,100.0,2.4,0.5,1.4,2.9,2.4,7.2,4.2,0.7,2.3,
2026-04-22_23:07:05,55.0,50.0,56.0,50.0,46.0,56.0,42.0,39.0,35.9,35.9,2529,912,2800,2800,2525,2800,2800,2800,2800,14.1,2.4,0.0,100.0,2.4,0.5,2.9,0.5,4.4,7.2,4.3,0.7,2.3,
2026-04-22_23:07:07,55.0,50.0,55.0,48.0,47.0,56.0,43.0,39.0,37.9,35.9,2257,1247,1364,2800,2800,2800,2800,2800,1443,14.0,2.4,1.0,99.5,2.4,0.0,3.9,0.0,3.0,7.2,4.2,0.8,2.3,
2026-04-22_23:07:09,55.0,50.0,52.0,47.0,47.0,52.0,42.0,39.0,36.9,35.9,1303,841,2800,1399,1275,1185,991,1400,535,14.0,2.0,1.0,100.0,1.5,1.0,2.9,1.9,2.0,7.2,4.2,0.7,2.3,
2026-04-22_23:07:11,55.0,50.0,57.0,48.0,47.0,56.0,43.0,39.0,35.9,35.9,2344,2458,2800,2780,2787,1073,2800,2800,1258,14.4,2.5,0.5,100.0,2.4,2.0,3.4,1.0,3.4,7.2,4.3,0.7,2.3,
2026-04-22_23:07:13,55.0,50.0,56.0,48.0,47.0,56.0,42.0,39.0,35.9,35.9,2571,971,2800,2799,2800,2800,2800,2800,2800,14.3,3.4,0.5,100.0,3.4,0.5,2.9,0.0,3.4,7.2,4.3,0.7,2.3,
2026-04-22_23:07:15,55.0,50.0,56.0,48.0,47.0,56.0,43.0,39.0,35.9,35.9,2390,1365,2702,2800,2800,2800,2800,2800,1057,14.0,2.0,1.0,100.0,1.9,0.0,2.9,1.0,3.4,7.2,4.2,0.8,2.3,
2026-04-22_23:07:17,55.0,50.0,56.0,48.0,47.0,56.0,42.0,39.0,35.9,35.9,2398,1507,2631,2800,2800,1050,2800,2800,2800,14.2,2.0,2.5,100.0,0.5,0.0,3.0,1.5,3.9,7.2,4.3,0.7,2.3,
2026-04-22_23:07:19,55.0,50.0,57.0,48.0,47.0,57.0,42.0,39.0,35.9,35.9,2452,1204,2643,2799,2800,1774,2800,2800,2800,14.0,2.9,2.9,100.0,0.5,1.5,3.4,0.0,0.5,7.2,4.3,0.7,2.3,
2026-04-22_23:07:21,55.0,50.0,56.0,47.0,47.0,56.0,42.0,39.0,35.9,35.9,2201,1198,2799,2799,2800,1011,1400,2800,2800,14.2,0.5,3.4,100.0,0.0,2.9,1.9,3.4,1.5,7.2,4.3,0.8,2.3,
2026-04-22_23:07:23,55.0,50.0,56.0,48.0,47.0,56.0,42.0,39.0,35.9,35.9,2382,1857,2382,2800,2800,820,2800,2800,2800,14.0,0.5,3.5,100.0,2.0,0.5,3.4,0.0,2.0,7.2,4.3,0.7,2.3,
2026-04-22_23:07:25,55.0,50.0,55.0,48.0,48.0,56.0,42.0,39.0,35.9,35.9,2460,1803,2800,2800,2800,1081,2800,2800,2800,14.1,0.5,3.4,100.0,2.4,0.0,3.4,0.0,3.4,7.2,4.3,0.7,2.3,
2026-04-22_23:07:27,55.0,50.0,55.0,48.0,47.0,54.0,42.0,39.0,35.9,35.9,2181,1110,1735,1748,1789,2800,2800,2665,2800,14.2,0.5,4.9,100.0,2.9,0.0,0.0,3.9,1.0,7.2,4.2,0.8,2.3,
2026-04-22_23:07:29,55.0,50.0,56.0,48.0,47.0,56.0,42.0,40.0,35.9,35.9,2557,954,2708,2800,2800,2800,2800,2800,2800,14.2,1.0,2.5,100.0,2.4,0.5,3.9,0.5,2.9,7.2,4.3,0.7,2.3,
2026-04-22_23:07:31,55.0,50.0,56.0,48.0,47.0,56.0,42.0,39.0,35.9,35.9,2752,2422,2800,2800,2800,2800,2800,2800,2800,14.2,0.5,2.9,100.0,2.9,1.5,2.9,0.5,2.5,7.3,4.3,0.8,2.3,
2026-04-22_23:07:33,55.0,50.0,56.0,48.0,47.0,56.0,41.0,39.0,35.9,35.9,1782,1081,2260,2800,876,759,2800,2800,878,14.0,0.0,2.9,100.0,2.9,0.0,0.0,3.4,2.9,7.2,4.3,0.8,2.3,
2026-04-22_23:07:35,55.0,50.0,52.0,48.0,47.0,52.0,42.0,39.0,35.9,37.9,1318,1114,789,1831,600,1542,1223,2800,648,14.1,1.0,2.0,100.0,1.5,1.5,4.9,0.5,1.0,7.2,4.3,0.8,2.3,
2026-04-22_23:07:38,55.0,50.0,57.0,48.0,47.0,55.0,41.0,39.0,37.9,35.9,2614,1498,2614,2800,2800,2800,2800,2800,2800,14.1,2.0,2.4,100.0,2.9,0.5,3.4,0.0,1.9,7.1,4.2,0.7,2.3,
2026-04-22_23:07:40,55.0,50.0,57.0,48.0,47.0,56.0,41.0,39.0,35.9,35.9,2689,2510,2800,2799,2800,2204,2800,2799,2800,14.1,1.9,0.0,100.0,1.9,0.0,2.9,4.9,1.0,7.1,4.2,0.7,2.3,
2026-04-22_23:07:42,55.0,50.0,55.0,48.0,46.0,55.0,42.0,39.0,35.9,35.9,2346,1370,2800,2800,2800,2800,598,2800,2800,14.6,2.4,1.0,100.0,3.4,2.4,3.4,4.4,0.0,7.1,4.2,0.7,2.3,
2026-04-22_23:07:44,54.0,50.0,57.0,47.0,47.0,57.0,42.0,39.0,35.9,35.9,2282,1278,2325,2800,652,2800,2800,2806,2800,14.4,1.0,3.4,100.0,4.3,0.5,3.4,1.0,1.9,7.1,4.2,0.7,2.3,
2026-04-22_23:07:46,55.0,50.0,52.0,48.0,47.0,52.0,42.0,39.0,35.9,35.9,2024,1519,2500,1978,1393,1705,1497,2800,2800,14.1,3.4,2.4,99.5,0.5,3.4,2.5,1.0,0.0,7.2,4.2,0.8,2.3,
2026-04-22_23:07:48,55.0,50.0,56.0,48.0,46.0,56.0,42.0,39.0,35.9,35.9,2670,1767,2800,2800,2800,2800,2800,2800,2800,14.1,0.5,1.9,100.0,1.9,3.4,1.5,2.4,1.0,7.1,4.2,0.7,2.3,
2026-04-22_23:07:50,55.0,50.0,55.0,48.0,46.0,55.0,44.0,39.0,36.9,35.9,1988,1288,400,2799,2619,400,2800,2800,2800,14.1,2.5,0.5,100.0,2.9,2.0,1.9,1.5,1.5,7.2,4.3,0.7,2.3,
2026-04-22_23:07:52,55.0,50.0,56.0,48.0,45.0,56.0,42.0,39.0,35.9,35.9,2407,1677,2800,2800,2800,2157,2800,1421,2800,14.0,2.5,1.5,100.0,2.9,1.0,1.5,2.4,0.0,7.2,4.3,0.7,2.3,
2026-04-22_23:07:54,55.0,50.0,56.0,48.0,47.0,56.0,42.0,39.0,35.9,35.9,2800,2800,2800,2800,2800,2800,2800,2800,2800,14.0,2.9,0.5,100.0,2.4,2.9,1.0,2.4,0.0,7.1,4.3,0.7,2.3,
2026-04-22_23:07:56,55.0,50.0,57.0,48.0,45.0,57.0,42.0,39.0,35.9,35.9,2654,1647,2800,2800,2800,2787,2800,2800,2800,14.1,1.0,0.5,100.0,2.4,3.4,0.0,2.9,2.5,7.2,4.2,0.8,2.3,
2026-04-22_23:07:58,55.0,50.0,56.0,48.0,45.0,55.0,42.0,39.0,35.9,35.9,1324,604,571,2753,911,2745,476,1677,853,14.2,1.5,1.0,100.0,3.4,2.9,0.0,3.4,1.5,7.2,4.2,0.7,2.3,
2026-04-22_23:08:00,55.0,50.0,56.0,48.0,47.0,56.0,41.0,39.0,35.9,35.9,2699,2270,2800,2800,2800,2528,2800,2800,2800,14.3,2.4,0.5,100.0,1.9,5.4,0.5,3.4,0.0,7.2,4.3,0.8,2.3,
2026-04-22_23:08:02,55.0,50.0,56.0,48.0,45.0,56.0,42.0,39.0,35.9,35.9,2671,1772,2800,2800,2800,2800,2800,2800,2800,14.0,2.4,0.5,100.0,2.4,2.5,0.5,3.9,0.0,7.2,4.3,0.7,2.3,
2026-04-22_23:08:04,55.0,50.0,55.0,50.0,47.0,55.0,43.0,39.0,35.9,35.9,2740,2620,2767,2765,2800,2800,2800,2572,2800,14.1,0.0,1.5,100.0,1.9,4.4,0.5,4.3,0.5,7.2,4.3,0.7,2.3,
2026-04-22_23:08:06,55.0,50.0,54.0,48.0,47.0,52.0,42.0,39.0,36.9,35.9,1905,1539,1480,1600,2800,2800,1706,2425,895,14.2,0.5,2.0,100.0,0.5,1.4,2.9,3.9,2.0,7.2,4.2,0.8,2.3,
2026-04-22_23:08:09,55.0,50.0,56.0,48.0,46.0,56.0,43.0,39.0,35.9,35.9,2449,1294,2800,2799,2800,1500,2800,2800,2800,13.7,1.0,0.0,100.0,2.0,0.0,2.9,2.9,1.0,7.1,4.3,0.7,2.3,
2026-04-22_23:08:11,55.0,50.0,55.0,48.0,45.0,55.0,42.0,39.0,35.9,35.9,2421,1664,2800,2800,2800,2800,904,2800,2800,14.5,1.9,1.0,100.0,2.9,2.4,2.9,3.9,1.0,7.2,4.3,0.7,2.3,
2026-04-22_23:08:13,55.0,50.0,57.0,48.0,46.0,56.0,42.0,39.0,35.9,35.9,2304,1503,2009,2799,2800,924,2800,2800,2800,14.0,2.4,2.4,100.0,0.0,1.5,1.0,2.9,1.5,7.2,4.2,0.8,2.3,
2026-04-22_23:08:15,55.0,50.0,54.0,47.0,47.0,55.0,42.0,39.0,35.9,35.9,1461,1210,1300,1368,2420,1800,1206,1644,737,14.3,2.9,2.0,100.0,0.5,0.5,3.4,3.9,1.0,7.2,4.2,0.7,2.3,
2026-04-22_23:08:17,55.0,50.0,56.0,48.0,47.0,56.0,42.0,39.0,35.9,35.9,2449,1194,2800,2799,1602,2800,2800,2800,2800,14.0,0.5,2.4,100.0,2.4,0.0,2.9,2.0,1.5,7.1,4.3,0.7,2.3,
2026-04-22_23:08:19,55.0,50.0,56.0,48.0,45.0,56.0,42.0,39.0,35.9,35.9,2400,1721,2460,2800,2800,1026,2800,2800,2800,13.8,0.0,2.0,100.0,2.4,3.4,0.0,1.5,1.5,7.2,4.2,0.8,2.3,
2026-04-22_23:08:21,55.0,50.0,54.0,48.0,46.0,54.0,42.0,40.0,35.9,35.9,1453,1140,906,2214,2800,2160,1082,637,684,14.4,1.0,2.9,100.0,2.4,3.4,1.5,0.0,3.9,7.2,4.3,0.7,2.3,
2026-04-22_23:08:23,55.0,50.0,56.0,48.0,46.0,56.0,42.0,39.0,36.9,35.9,2283,2800,659,2800,2800,2799,2800,2800,805,14.0,1.0,0.5,100.0,4.4,2.4,3.4,0.0,0.0,7.1,4.2,0.7,2.3,
2026-04-22_23:08:25,55.0,50.0,56.0,48.0,46.0,56.0,43.0,39.0,35.9,35.9,2349,1185,814,2800,2800,2799,2800,2800,2800,14.3,1.5,1.0,100.0,2.9,2.9,2.9,1.9,1.0,7.2,4.3,0.7,2.3,
2026-04-22_23:08:27,55.0,50.0,54.0,48.0,45.0,52.0,42.0,39.0,35.9,35.9,1659,1207,2800,1630,2800,1350,1177,1600,711,14.0,2.0,0.0,100.0,0.5,2.5,3.0,2.0,2.0,7.1,4.2,0.8,2.3,
2026-04-22_23:08:29,55.0,50.0,56.0,48.0,47.0,56.0,42.0,39.0,35.9,35.9,2411,1121,2800,2800,1483,2687,2800,2800,2800,14.0,1.0,0.0,100.0,0.0,2.4,3.4,2.5,2.4,7.1,4.2,0.7,2.3,
2026-04-22_23:08:31,55.0,50.0,56.0,48.0,46.0,57.0,42.0,39.0,35.9,35.9,2094,2421,2800,2799,2002,648,2550,2800,732,14.0,1.0,0.5,100.0,1.5,3.9,2.0,0.5,2.9,7.2,4.3,0.7,2.3,
2026-04-22_23:08:33,55.0,50.0,52.0,48.0,47.0,52.0,41.0,40.0,35.9,35.9,1271,1026,1300,1300,1300,480,1299,1660,1802,14.0,0.0,0.5,100.0,2.4,2.4,2.4,3.8,0.5,7.2,4.2,0.8,2.3,
2026-04-22_23:08:35,55.0,50.0,57.0,48.0,47.0,56.0,42.0,39.0,35.9,35.9,2799,2800,2800,2799,2800,2800,2800,2800,2800,14.2,1.0,0.5,100.0,3.4,2.9,2.0,1.9,1.5,7.2,4.3,0.7,2.3,
2026-04-22_23:08:37,55.0,50.0,56.0,48.0,46.0,56.0,42.0,39.0,35.9,35.9,2708,2065,2800,2800,2800,2800,2800,2800,2800,13.9,0.5,0.5,100.0,2.4,2.9,2.0,1.5,1.5,7.1,4.2,0.7,2.3,
2026-04-22_23:08:39,55.0,50.0,54.0,48.0,47.0,54.0,43.0,39.0,35.9,35.9,1877,708,2800,1577,2800,1514,1472,2747,1398,14.3,0.0,1.5,100.0,2.9,2.4,3.4,3.4,0.5,7.2,4.2,0.7,2.3,
2026-04-22_23:08:41,55.0,50.0,56.0,50.0,46.0,56.0,42.0,39.0,35.9,35.9,2305,1783,2800,2800,2800,694,1968,2800,2800,14.2,1.5,1.0,100.0,0.5,3.4,2.9,2.4,1.5,7.2,4.3,0.7,2.3,
2026-04-22_23:08:44,55.0,50.0,57.0,48.0,46.0,57.0,42.0,39.0,35.9,35.9,2554,836,2800,2800,2800,2800,2800,2800,2800,14.1,1.0,2.4,99.5,0.0,3.4,2.4,1.0,3.4,7.2,4.3,0.7,2.3,
2026-04-22_23:08:46,55.0,50.0,56.0,48.0,47.0,56.0,42.0,39.0,35.9,35.9,1863,2515,1623,2800,673,2800,1789,2234,472,14.3,1.0,2.4,100.0,0.5,0.5,7.4,2.9,0.0,7.3,4.4,0.7,2.3,
2026-04-22_23:08:48,55.0,50.0,54.0,48.0,47.0,52.0,42.0,39.0,35.9,35.9,1861,833,1669,1399,2800,2800,1300,1285,2800,14.1,2.9,2.4,100.0,1.0,0.5,2.4,2.9,0.5,7.2,4.3,0.7,2.3,
2026-04-22_23:08:50,55.0,50.0,56.0,48.0,47.0,56.0,42.0,39.0,35.9,35.9,2576,1203,2800,2800,2800,2800,2610,2800,2800,13.9,0.5,0.0,100.0,1.9,0.0,4.4,4.3,0.0,7.2,4.3,0.7,2.3,
2026-04-22_23:08:52,55.0,50.0,56.0,48.0,46.0,56.0,42.0,39.0,35.9,35.9,2540,980,2800,2800,2800,2800,2544,2800,2800,14.3,2.4,0.0,100.0,2.9,0.5,4.9,1.5,2.0,7.2,4.3,0.7,2.3,
2026-04-22_23:08:54,55.0,50.0,57.0,47.0,46.0,57.0,43.0,39.0,35.9,35.9,1789,882,1531,2799,2800,883,2800,1789,828,14.3,1.0,2.9,100.0,2.4,1.0,3.4,3.4,0.5,7.2,4.3,0.7,2.3,
2026-04-22_23:08:56,55.0,50.0,52.0,47.0,47.0,52.0,42.0,39.0,36.9,35.9,1741,1036,2800,1461,2398,1400,1374,2800,657,14.1,0.5,1.0,100.0,1.9,2.9,2.4,3.4,0.5,7.1,4.3,0.7,2.3,
2026-04-22_23:08:58,55.0,50.0,56.0,47.0,47.0,56.0,42.0,39.0,35.9,35.9,2588,1929,2800,2800,2800,1979,2800,2800,2800,14.1,2.9,0.5,100.0,2.9,0.5,2.0,1.9,1.9,7.1,4.3,0.7,2.3,
2026-04-22_23:09:00,54.0,50.0,56.0,48.0,46.0,56.0,42.0,39.0,35.9,35.9,2243,1022,1875,2799,1047,2800,2800,2800,2800,14.1,1.5,2.4,100.0,0.5,2.9,0.0,2.9,2.9,7.2,4.3,0.7,2.3,
2026-04-22_23:09:02,55.0,50.0,54.0,48.0,46.0,55.0,41.0,39.0,35.9,35.9,2275,2175,694,2800,2800,2583,2800,2800,1549,14.0,3.9,1.5,100.0,1.0,2.4,0.0,3.4,0.0,7.2,4.2,0.8,2.3,
2026-04-22_23:09:04,55.0,50.0,56.0,48.0,47.0,56.0,42.0,39.0,35.9,35.9,2642,1764,2800,2800,2800,2578,2800,2800,2800,14.0,2.5,0.0,100.0,2.9,2.4,0.0,3.4,0.5,7.2,4.3,0.7,2.3,
2026-04-22_23:09:06,55.0,50.0,56.0,48.0,47.0,56.0,42.0,39.0,35.9,35.9,2680,1847,2800,2800,2800,2800,2800,2800,2800,14.0,0.5,1.0,100.0,2.0,2.5,0.0,3.4,2.9,7.2,4.3,0.7,2.3,
2026-04-22_23:09:08,55.0,50.0,56.0,48.0,45.0,56.0,42.0,39.0,35.9,35.9,2251,2799,455,2800,2189,2637,2800,2800,1528,14.2,3.4,0.5,100.0,2.4,2.5,0.0,3.9,0.5,7.2,4.3,0.8,2.3,
2026-04-22_23:09:10,55.0,50.0,54.0,48.0,47.0,54.0,42.0,39.0,35.9,35.9,1624,1400,1420,1466,950,1400,2800,2800,760,14.3,4.9,0.5,100.0,2.4,2.9,0.5,2.9,0.5,7.2,4.3,0.7,2.3,
2026-04-22_23:09:23,48.0,49.0,47.0,46.0,46.0,47.0,41.0,39.0,36.9,36.9,1628,1803,1317,1450,2800,928,465,1462,2800,6.5,39.1,0.0,0.0,0.0,0.0,13.0,0.0,0.0,4.4,2.7,0.0,2.2,
2026-04-22_23:09:25,47.0,49.0,48.0,44.0,45.0,46.0,39.0,39.0,37.9,35.9,2577,1121,2800,2800,2800,2800,2695,2800,2800,0.6,0.0,0.5,0.0,1.4,0.0,2.4,0.0,0.5,4.2,0.5,0.1,1.6,
2026-04-22_23:09:27,47.0,49.0,48.0,44.0,44.0,46.0,39.0,41.0,35.9,35.9,2545,2800,2800,2800,2800,946,2617,2800,2800,0.5,0.0,0.0,1.0,0.5,0.5,1.5,0.0,0.5,6.8,0.5,0.1,1.6,
2026-04-22_23:09:29,47.0,48.0,47.0,44.0,43.0,46.0,39.0,40.0,35.9,36.9,2150,1214,986,2800,2800,2800,1007,2800,2800,1.0,0.5,0.5,1.0,1.0,1.9,0.0,0.0,2.9,2.3,0.8,0.2,1.8,
2026-04-22_23:09:31,47.0,48.0,47.0,43.0,45.0,46.0,39.0,39.0,36.9,35.9,1448,1459,2800,2800,400,771,2225,576,553,0.6,0.0,0.0,1.0,0.5,1.0,0.0,1.0,1.5,1.7,0.5,0.2,1.7,
2026-04-22_23:09:33,47.0,48.0,47.0,43.0,43.0,45.0,38.0,39.0,35.9,35.9,2800,2800,2800,2800,2800,2800,2800,2800,2800,1.4,2.9,0.5,1.5,0.5,1.5,1.9,1.0,1.5,2.4,0.6,0.4,1.8,
2026-04-22_23:09:35,53.0,48.0,52.0,46.0,46.0,54.0,41.0,39.0,35.9,35.9,2542,1609,1928,2800,2800,2800,2800,2800,2800,10.6,4.4,3.9,59.6,3.4,6.3,2.9,2.4,2.0,5.6,3.0,0.8,2.3,
2026-04-22_23:09:37,53.0,48.0,51.0,46.0,45.0,50.0,41.0,39.0,35.9,35.9,2020,797,1407,1457,2800,2800,2800,2800,1303,13.8,2.0,2.0,100.0,2.0,1.5,0.5,0.0,2.4,7.1,4.1,0.8,2.5,
2026-04-22_23:09:39,54.0,48.0,56.0,46.0,45.0,55.0,41.0,39.0,35.9,35.9,2365,1552,2644,2800,2800,728,2800,2800,2800,14.0,1.0,3.4,100.0,2.0,1.5,2.9,0.0,1.0,7.1,4.2,0.8,2.5,
2026-04-22_23:09:41,53.0,49.0,54.0,47.0,45.0,56.0,41.0,39.0,35.9,35.9,2447,2219,2363,2791,1005,2800,2800,2800,2800,13.8,0.5,1.5,100.0,0.5,2.9,2.0,0.0,3.4,7.1,4.2,0.8,2.4,
2026-04-22_23:09:43,53.0,49.0,51.0,47.0,45.0,51.0,41.0,39.0,35.9,35.9,1539,901,1467,1492,2800,844,541,2800,1469,14.0,1.5,2.5,100.0,0.0,1.0,3.9,0.0,2.9,7.1,4.1,0.8,2.5,
2026-04-22_23:09:45,54.0,48.0,56.0,46.0,46.0,55.0,41.0,39.0,35.9,35.9,2413,1673,2638,2742,2800,2800,2800,2800,1054,13.9,2.4,1.9,99.5,0.5,0.5,3.9,0.5,2.0,7.1,4.2,0.7,2.4,
2026-04-22_23:09:47,54.0,49.0,55.0,46.0,45.0,55.0,41.0,39.0,35.9,35.9,2389,1078,2629,2800,2800,2800,2800,2806,1401,13.8,2.0,2.4,100.0,0.5,0.0,3.4,0.0,2.0,7.0,4.2,0.7,2.4,
2026-04-22_23:09:49,54.0,49.0,55.0,47.0,45.0,55.0,41.0,39.0,35.9,35.9,2436,1806,2800,2800,2800,1845,2800,2800,1837,13.9,2.0,2.4,100.0,0.0,0.0,4.4,0.0,2.5,7.1,4.2,0.7,2.4,
2026-04-22_23:09:51,54.0,49.0,54.0,47.0,45.0,52.0,42.0,39.0,35.9,35.9,2314,1278,2720,1700,2800,2800,2800,2800,1617,14.2,3.4,1.5,100.0,0.0,1.5,1.5,0.0,5.9,7.2,4.2,0.7,2.3,
2026-04-22_23:09:54,54.0,49.0,55.0,48.0,45.0,56.0,41.0,39.0,35.9,35.9,2643,1682,2800,2800,2800,2800,2800,2800,2666,13.9,2.4,1.5,100.0,1.5,0.5,2.4,0.5,2.4,7.1,4.2,0.7,2.3,
2026-04-22_23:09:56,54.0,49.0,55.0,47.0,46.0,56.0,42.0,39.0,35.9,35.9,2220,2471,2800,2800,2579,1117,396,2800,2800,13.8,2.9,1.5,100.0,2.5,0.5,3.4,0.0,0.0,7.1,4.2,0.7,2.3,
2026-04-22_23:09:58,54.0,49.0,54.0,46.0,45.0,54.0,41.0,39.0,35.9,35.9,2315,1005,2800,2800,2323,2800,1192,2800,2800,14.1,2.5,1.0,100.0,3.9,1.9,2.9,0.0,0.5,7.1,4.2,0.7,2.3,
2026-04-22_23:10:00,54.0,49.0,52.0,47.0,47.0,52.0,41.0,39.0,36.9,35.9,1598,888,1068,1400,1300,2800,1299,2800,1228,13.9,2.4,0.5,100.0,2.9,2.0,1.5,0.0,1.9,7.1,4.2,0.7,2.3,
2026-04-22_23:10:02,54.0,49.0,55.0,47.0,47.0,55.0,41.0,39.0,35.9,35.9,2194,1109,2590,2799,2800,1711,2800,2800,943,14.2,2.5,2.5,100.0,0.0,2.5,3.4,0.0,2.5,7.1,4.2,0.7,2.3,
2026-04-22_23:10:04,54.0,49.0,54.0,47.0,46.0,52.0,42.0,39.0,35.9,35.9,2045,867,1520,1618,2800,2707,2768,2800,1279,14.2,0.5,2.5,100.0,0.5,2.0,3.4,1.0,3.4,7.1,4.2,0.7,2.3,
2026-04-22_23:10:06,54.0,49.0,55.0,47.0,46.0,55.0,42.0,39.0,35.9,35.9,2658,1883,2800,2800,2581,2800,2800,2800,2800,14.1,1.0,3.4,100.0,1.0,2.4,3.4,0.0,1.5,7.1,4.2,0.7,2.3,
2026-04-22_23:10:08,54.0,49.0,55.0,48.0,46.0,55.0,41.0,39.0,35.9,35.9,2388,1242,2654,2800,2800,1210,2800,2800,2800,13.9,2.5,2.5,100.0,0.5,2.0,1.0,0.0,3.0,7.1,4.2,0.7,2.3,
2026-04-22_23:10:10,54.0,49.0,56.0,48.0,46.0,56.0,42.0,39.0,35.9,35.9,2567,2405,2800,2799,2800,1334,2800,2800,2800,14.3,2.5,2.5,100.0,0.5,3.9,3.4,0.0,1.5,7.1,4.2,0.7,2.3,
2026-04-22_23:10:12,55.0,49.0,55.0,48.0,45.0,56.0,42.0,39.0,35.9,35.9,2536,1600,2666,2800,2800,2022,2800,2800,2800,13.7,2.9,2.0,100.0,0.0,2.0,0.5,1.5,1.0,7.1,4.2,0.7,2.3,
2026-04-22_23:10:14,55.0,49.0,51.0,47.0,47.0,52.0,41.0,38.0,35.9,35.9,1891,783,1728,1735,2800,1033,2800,1451,2800,14.1,3.0,2.5,100.0,0.5,2.4,0.0,3.4,1.0,7.1,4.2,0.7,2.3,
2026-04-22_23:10:16,54.0,49.0,57.0,48.0,45.0,57.0,41.0,38.0,35.9,35.9,2597,2454,2800,2800,2800,1525,2800,2800,2800,13.9,1.5,2.9,100.0,0.5,2.4,0.0,2.9,1.0,7.1,4.3,0.7,2.3,
2026-04-22_23:10:18,54.0,49.0,55.0,48.0,45.0,55.0,41.0,39.0,35.9,35.9,2564,1909,2800,2800,2800,2800,2800,1807,2800,14.0,0.0,1.0,100.0,1.5,3.4,1.0,2.9,2.4,7.1,4.2,0.7,2.3,
2026-04-22_23:10:20,54.0,49.0,54.0,47.0,46.0,54.0,42.0,39.0,35.9,35.9,2183,1191,1400,2648,2657,1333,2800,2636,2800,14.4,1.0,2.9,100.0,3.4,4.4,2.4,0.5,0.5,7.2,4.3,0.7,2.4,
2026-04-22_23:10:22,54.0,49.0,55.0,46.0,46.0,55.0,43.0,39.0,35.9,35.9,2535,855,2800,2800,2627,2800,2800,2800,2800,13.9,1.0,0.5,100.0,2.4,2.9,1.9,0.0,2.9,7.1,4.2,0.7,2.3,
2026-04-22_23:10:24,54.0,49.0,55.0,47.0,45.0,55.0,42.0,39.0,35.9,35.9,2300,1814,2800,2799,2753,1501,2800,2806,1128,13.9,0.0,2.0,100.0,2.5,1.0,2.4,0.0,3.0,7.1,4.2,0.7,2.3,
2026-04-22_23:10:26,54.0,49.0,50.0,47.0,46.0,50.0,42.0,39.0,35.9,35.9,1713,934,1169,1568,1496,719,2218,2800,2800,14.2,1.0,3.9,100.0,5.4,0.5,2.0,0.0,0.5,7.1,4.2,0.7,2.3,
2026-04-22_23:10:28,54.0,49.0,55.0,48.0,45.0,54.0,41.0,39.0,35.9,35.9,2680,1991,2800,2799,2654,2800,2800,2800,2800,13.9,0.5,2.4,100.0,4.9,0.0,1.5,0.5,1.5,7.1,4.3,0.7,2.3,
2026-04-22_23:10:31,54.0,49.0,55.0,47.0,46.0,55.0,42.0,39.0,35.9,35.9,2245,842,2800,2800,1927,2800,1194,2800,2800,14.2,1.5,1.5,100.0,5.8,1.9,1.4,0.5,1.0,7.1,4.3,0.7,2.3,
2026-04-22_23:10:33,54.0,49.0,55.0,48.0,46.0,55.0,42.0,39.0,35.9,35.9,2111,778,943,2800,2800,1840,2800,2800,2128,14.0,1.0,2.9,100.0,5.4,0.0,0.0,0.5,2.4,7.1,4.2,0.7,2.3,
2026-04-22_23:10:35,54.0,49.0,52.0,47.0,45.0,52.0,42.0,39.0,35.9,35.9,1691,1391,864,1436,2800,1344,2800,1393,1499,14.2,0.5,2.9,100.0,0.5,3.4,0.0,3.9,2.4,7.1,4.2,0.7,2.3,
2026-04-22_23:10:37,54.0,49.0,56.0,48.0,45.0,56.0,42.0,39.0,35.9,35.9,2583,1064,2800,2800,2800,2800,2800,2800,2800,14.1,1.0,2.0,100.0,1.9,2.0,0.5,2.9,2.4,7.1,4.2,0.7,2.3,
